c1,c2,acc,s1,s2,nq_mean,nq_std,maxdepth,nest,run
0.9400000000000002,0.8400000000000001,0.5676474352212066,0.2637891664479237,0.446855673784189,15.64354527938343,1.16001894378531,5,3,0
0.8900000000000001,0.8400000000000001,0.6155245704025928,0.4301462931522353,0.5313729911124897,17.619139370584456,1.6740011346519588,6,3,0
0.9000000000000001,0.8400000000000001,0.6478562448641552,0.468823492422813,0.5958889881358682,23.466281310211947,1.7836551433455035,7,3,0
0.9000000000000001,0.9000000000000001,0.6936911899541026,0.5657483349122595,0.5616122173518534,23.6660244059088,2.119477627847735,8,3,0
0.9400000000000002,0.8500000000000001,0.726679412722694,0.5459798948056391,0.7297575645405526,24.728323699421967,2.5642772108156464,9,3,0
0.9300000000000002,0.8900000000000001,0.7630517306437956,0.6233083480305699,0.7403185048697024,24.877970456005137,3.085051532578463,10,3,0
0.9400000000000002,0.9400000000000002,0.8125245980060154,0.7344444444444442,0.700554121151936,30.048811817597944,3.2624732533582073,11,3,0
0.9400000000000002,0.9400000000000002,0.8424259212123859,0.8009847543760585,0.7645798212005105,26.1233140655106,3.8060159001748866,12,3,0
0.8400000000000001,0.8900000000000001,0.5728672853369672,0.44580645161290317,0.3586326227491858,21.056518946692357,1.721641748452196,5,4,0
0.8900000000000001,0.8900000000000001,0.6131749761133115,0.4304470305949203,0.4378089107067923,24.54014129736673,2.267406255985418,6,4,0
0.8500000000000001,0.8900000000000001,0.6788167173917758,0.6112801204819276,0.5725255334783228,27.65703275529865,2.1107510665826865,7,4,0
0.8900000000000001,0.8900000000000001,0.7231618159720634,0.6502774049869683,0.6330355491722172,28.543994861913937,2.795104945845661,8,4,0
0.8900000000000001,0.9400000000000002,0.7550738304590641,0.7044131326949383,0.5997211413748376,31.95311496467566,3.0770012460546368,9,4,0
0.9400000000000002,0.9400000000000002,0.7961306260911298,0.7018629832017808,0.665362996339059,33.827231856133594,3.138683311240469,10,4,0
0.9400000000000002,0.9400000000000002,0.8464498199653454,0.7760899374270228,0.8093520859146497,33.85549132947977,3.789286654773466,11,4,0
0.9400000000000002,0.9400000000000002,0.8602236092621232,0.8462622286500798,0.8026749972045172,35.947976878612714,3.812293447212668,12,4,0
0.8400000000000001,0.8400000000000001,0.5752857845378139,0.4348934577276469,0.46280050015753427,24.149646756583174,1.8027546725996966,5,5,0
0.8400000000000001,0.8900000000000001,0.6473424099799672,0.5877153558052434,0.4894090788936148,28.761078998073216,2.1966754508002575,6,5,0
0.8900000000000001,0.8900000000000001,0.6777271803986689,0.5469281979571983,0.5573965517241378,32.232498394348106,2.1432086553941008,7,5,0
0.9400000000000002,0.8500000000000001,0.7351974596243376,0.5893059578616436,0.7228076086069141,31.9601798330122,2.2709145209572252,8,5,0
0.9400000000000002,0.8900000000000001,0.7780839260998036,0.6398223977147669,0.764668799037699,35.68657675016056,2.956660774886262,9,5,0
0.9400000000000002,0.9400000000000002,0.8222202802517833,0.7806475675354392,0.6940574262549591,37.75016056518947,3.145355983751391,10,5,0
0.9400000000000002,0.9400000000000002,0.8461051334717271,0.80319906323185,0.7795488721804508,40.81952472703918,3.298886214438319,11,5,0
0.9400000000000002,0.9400000000000002,0.8655483904021503,0.851194716830098,0.8242985645933012,39.87604367373154,3.3449773915797927,12,5,0
0.8900000000000001,0.8400000000000001,0.6194348612909288,0.4364158788314938,0.5395534074472389,28.315992292870906,2.1845683738511177,5,6,0
0.8900000000000001,0.8900000000000001,0.6409499297267824,0.505164722635562,0.4614862113736788,33.335260115606935,2.4759594547078536,6,6,0
0.8900000000000001,0.8900000000000001,0.6854974874302887,0.5576753651123135,0.5765335851628843,36.77842003853564,2.34890960003078,7,6,0
0.9400000000000002,0.8700000000000001,0.7603496705580379,0.6608411141450256,0.7142236794926955,39.820166987797045,2.7851388760960214,8,6,0
0.9400000000000002,0.9000000000000001,0.7933164797475415,0.6737899970751678,0.773440865142921,40.726396917148364,2.709132617993948,9,6,0
0.9400000000000002,0.9400000000000002,0.8267750224570599,0.7588686793506068,0.737386370036609,43.13294797687861,3.1873102365250703,10,6,0
0.9500000000000002,0.9400000000000002,0.8644663506548689,0.8219380094380084,0.820729900682461,42.86769428387925,3.493708909056353,11,6,0
0.9400000000000002,0.9400000000000002,0.8656326037952005,0.8419892473118278,0.8343846153846151,44.85806037251124,3.2637861687978007,12,6,0
0.8400000000000001,0.8900000000000001,0.6008432739501206,0.5127094044507555,0.39020791226297225,30.974309569685293,2.1866901026147025,5,7,0
0.8400000000000001,0.8900000000000001,0.6478409523432069,0.5816038492381715,0.4980254202542023,36.21323057161207,2.4309616348842793,6,7,0
0.8500000000000001,0.8900000000000001,0.6926363431212831,0.645378208137734,0.5940919673143844,40.94990366088632,2.337883326706651,7,7,0
