c1,c2,acc,s1,s2,nq_mean,nq_std,maxdepth,nest,run
0.9500000000000002,0.9500000000000002,0.8867466501768579,0.8610398585663763,0.8621032849733133,53.36416184971098,2.2085430309009055,13,10,0
0.9500000000000002,0.9500000000000002,0.8889821720971862,0.8704935574229681,0.8638641018752734,53.17019910083494,2.363267557979099,14,10,0
0.9900000000000002,0.9500000000000002,0.8998557063915693,0.7870474824467935,0.8852013652201796,53.012845215157355,2.9615110855589912,15,10,0
0.9500000000000002,0.9500000000000002,0.88886821405822,0.8679813220890156,0.8658939258981437,54.23570969813744,2.3750055999370896,16,10,0
0.9500000000000002,0.9500000000000002,0.8818616849886182,0.8659361161226822,0.8318815331010443,54.0,2.1468263084047052,13,11,0
0.9500000000000002,0.9500000000000002,0.8935922861399497,0.8936916991285511,0.8639447938504528,54.89402697495183,1.9376131041413893,14,11,0
0.9500000000000002,0.9500000000000002,0.8937053320489436,0.8791999993548157,0.8797689550222709,54.39627488760437,2.1391086316924595,15,11,0
0.9900000000000002,0.9500000000000002,0.8974289154481085,0.782310039923588,0.8786570553443169,54.64739884393064,2.323737765574805,16,11,0
0.9500000000000002,0.9500000000000002,0.8848507991466761,0.864035002613991,0.849188211107355,54.58124598587026,2.2648882832575623,13,12,0
0.9500000000000002,0.9400000000000002,0.8920407554414227,0.8908988694087299,0.8917400481918435,54.92485549132948,1.8557844253371814,14,12,0
0.9600000000000002,0.9500000000000002,0.8958992803197424,0.8584797318661855,0.8813090626992834,54.99165061014772,2.180796001394759,15,12,0
0.9500000000000002,0.9900000000000002,0.8993724990262739,0.8937318807970974,0.7691895988805965,54.999357739242136,2.133772738607653,16,12,0
0.9500000000000002,0.9500000000000002,0.8893701142900634,0.8619257086999016,0.8748240240618547,55.77970456005138,1.631702355853353,13,13,0
0.9500000000000002,0.9500000000000002,0.8927943328991707,0.8875198728139899,0.8661719092940221,55.470134874759154,1.891715581973272,14,13,0
0.9500000000000002,0.9800000000000002,0.8952696172737726,0.8764239438520711,0.797773426573426,55.91779062299293,1.783654680813342,15,13,0
0.9500000000000002,0.9900000000000002,0.9005137142068819,0.8784160052910048,0.7919019169071218,55.27296082209377,1.9959804905278642,16,13,0
0.9500000000000002,0.9400000000000002,0.8877729235961971,0.874976878018702,0.884919254658385,56.33782915863841,1.4851657540462537,13,14,0
0.9500000000000002,0.9900000000000002,0.8966566084149723,0.8736448317307688,0.7783234685025041,56.32048811817598,1.4883569602929696,14,14,0
0.9900000000000002,0.9500000000000002,0.9011966075528526,0.7889388474084807,0.8895662080701445,55.89531149646756,1.7451530775036603,15,14,0
0.9500000000000002,0.9900000000000002,0.9023234277282914,0.8787412177985945,0.8004746637472626,56.15735388567759,1.672715093938798,16,14,0
0.9500000000000002,0.9500000000000002,0.8893650242356459,0.8678638304985637,0.8686168096300453,56.3339755940912,1.3463556488250203,13,15,0
0.9500000000000002,0.9500000000000002,0.8958352446414718,0.8878191528818331,0.8822323972323964,56.58317276814387,1.332002979499622,14,15,0
0.9900000000000002,0.9500000000000002,0.9059523954680108,0.8023189749513615,0.8987743205390255,56.22928709055876,1.5865411190170082,15,15,0
0.9500000000000002,0.9900000000000002,0.9054523582463669,0.8880463352772971,0.80575803249761,56.35645472061657,1.6651568556513836,16,15,0
0.9500000000000002,0.9500000000000002,0.8867466501768579,0.8610398585663763,0.8621032849733133,53.36416184971098,2.2085430309009055,13,10,1
0.9500000000000002,0.9500000000000002,0.8889821720971862,0.8704935574229681,0.8638641018752734,53.17019910083494,2.363267557979099,14,10,1
0.9900000000000002,0.9500000000000002,0.8998557063915693,0.7870474824467935,0.8852013652201796,53.012845215157355,2.9615110855589912,15,10,1
0.9500000000000002,0.9500000000000002,0.88886821405822,0.8679813220890156,0.8658939258981437,54.23570969813744,2.3750055999370896,16,10,1
0.9500000000000002,0.9500000000000002,0.8836141420791916,0.8551414124238883,0.8521590090738861,53.69942196531792,2.267772806118953,13,11,1
0.9900000000000002,0.9400000000000002,0.8944309293455056,0.7661285530478097,0.907365792759051,54.243416827231854,2.074518155238856,14,11,1
0.9500000000000002,0.9500000000000002,0.9003825712260178,0.8919476922637424,0.9028381228445931,54.756583172768146,2.1192370602915074,15,11,1
0.9500000000000002,0.9900000000000002,0.9084581538500661,0.8956276053728571,0.8125046253469006,54.703917790622995,2.1285752124642014,16,11,1
0.9500000000000002,0.9500000000000002,0.8884530003270676,0.8648859293332116,0.86695592985804,54.790622992935134,2.001563790646263,13,12,1
0.9500000000000002,0.9500000000000002,0.8947958726404612,0.8984131971840659,0.8654522416866723,55.42324983943481,1.8529911862780641,14,12,1
0.9900000000000002,0.9500000000000002,0.8933267932460789,0.75987829700367,0.8818618096093394,55.18561335902376,2.0333377142696,15,12,1
0.9900000000000002,0.9500000000000002,0.9002847204670081,0.7988851905677179,0.875576923076922,55.15542710340398,1.9486646517141497,16,12,1
0.9500000000000002,0.9500000000000002,0.8907956052913762,0.863360002331715,0.8808087745587739,55.41425818882466,1.717304625123579,13,13,1
0.9500000000000002,0.9500000000000002,0.8918687220456627,0.8787635893859737,0.8704312668463605,55.76685934489403,1.849572489998392,14,13,1
0.9900000000000002,0.9500000000000002,0.8989125400888053,0.7765625148844957,0.8910714285714278,55.83108542068079,1.7693921365385925,15,13,1
0.9900000000000002,0.9900000000000002,0.9123147252195726,0.8058132971938771,0.8164140240774821,55.703917790622995,1.9104058928203043,16,13,1
0.9500000000000002,0.9500000000000002,0.8901533784545778,0.8719832133914924,0.8684547948473273,56.21194605009634,1.616401524345074,13,14,1
0.9900000000000002,0.9500000000000002,0.8986169837407852,0.8010638852672747,0.8656833087765502,55.879897238278744,1.596910308311844,14,14,1
0.9900000000000002,0.9500000000000002,0.8991390310792828,0.7970383257678246,0.8720784703283659,56.32626846499679,1.6595717231537026,15,14,1
0.9500000000000002,0.9900000000000002,0.9080765091228554,0.9090410158875479,0.7955965173765825,56.332691072575464,1.5393919894275214,16,14,1
0.9500000000000002,0.9500000000000002,0.8938865473307515,0.8738053033578318,0.8863556764911893,55.89980732177264,1.538286784491142,13,15,1
0.9900000000000002,0.9500000000000002,0.8946168400517225,0.7573134586712165,0.8901616499442581,56.65510597302505,1.1723072857401298,14,15,1
0.9500000000000002,0.9600000000000002,0.899757826742924,0.881997301859889,0.8766671699770759,56.74823378291586,1.2241698963254144,15,15,1
0.9500000000000002,0.9500000000000002,0.8996453013872625,0.8834230718566813,0.9076088534107394,56.923570969813746,1.3438661396469345,16,15,1
0.9500000000000002,0.9500000000000002,0.8873993238820959,0.8622550882276094,0.8642179841116284,51.4810533076429,2.798372206965862,13,10,2
0.9400000000000002,0.9500000000000002,0.8883168425935418,0.8870969137783482,0.8747252452107075,52.591522157996145,2.50320386772526,14,10,2
0.9500000000000002,0.9500000000000002,0.8946922473005732,0.8867526692530887,0.8771711202466588,53.385998715478486,2.819445138250205,15,10,2
0.9900000000000002,0.9500000000000002,0.8974396919588357,0.7798247545127913,0.8811357271955091,53.42389210019268,2.5782837980966775,16,10,2
0.9500000000000002,0.9500000000000002,0.8836195060476805,0.855147922840555,0.8521795975886624,53.69942196531792,2.267772806118953,13,11,2
0.9500000000000002,0.9500000000000002,0.8900123587764233,0.8705499046408127,0.8692103494983925,54.19203596660244,2.320163943167926,14,11,2
0.9500000000000002,0.9500000000000002,0.90042056795352,0.891903981854838,0.9030940818050185,54.756583172768146,2.1192370602915074,15,11,2
0.9500000000000002,0.9400000000000002,0.8950989517128581,0.8955105806283057,0.904005624748895,55.06422607578677,2.0018580631080343,16,11,2
0.9800000000000002,0.9500000000000002,0.8903094918917459,0.7836422513987074,0.8716417910447753,54.28452151573539,2.1131993308793766,13,12,2
0.9500000000000002,0.9500000000000002,0.8916057917140822,0.8766999845033312,0.8711956521739119,55.03275529865125,2.39289913458894,14,12,2
0.9500000000000002,0.9500000000000002,0.8967297835741667,0.8790651162790691,0.8962011132798374,55.57482337829158,1.7050555897625435,15,12,2
