,fpr,tpr
0,0.0,0.0
1,0.0,0.1724137931034483
2,0.03571428571428571,0.3620689655172414
3,0.07142857142857142,0.5431034482758621
4,0.39285714285714285,0.9396551724137931
5,0.4642857142857143,0.9741379310344828
6,0.5357142857142857,0.9913793103448276
7,0.6071428571428571,1.0
8,1.0,1.0
