,fpr,tpr
0,0.0,0.0
1,0.0,0.2111111111111111
2,0.038461538461538464,0.32222222222222224
3,0.057692307692307696,0.37037037037037035
4,0.19230769230769232,0.6814814814814815
5,0.25,0.7814814814814814
6,0.36538461538461536,0.9037037037037037
7,0.38461538461538464,0.9222222222222223
8,0.40384615384615385,0.9333333333333333
9,0.5384615384615384,0.9740740740740741
10,0.6346153846153846,0.9925925925925926
11,0.7307692307692307,1.0
12,1.0,1.0
