,recon
113,-0.14285714285714285
114,0.7777777777777778
115,0.0
116,-0.3333333333333333
117,0.15384615384615385
118,0.8181818181818182
119,0.3333333333333333
120,0.0
121,0.3181818181818182
122,-0.2222222222222222
123,0.0
124,0.16666666666666666
125,-0.058823529411764705
126,-0.23529411764705882
127,0.06666666666666667
128,0.5
129,-0.0625
130,-0.125
131,0.23529411764705882
132,0.0625
133,0.058823529411764705
134,0.0
135,0.6666666666666666
136,-0.3684210526315789
137,0.0
138,0.7894736842105263
139,0.625
140,0.0
141,-0.29411764705882354
142,-0.25
143,-0.09090909090909091
144,0.36363636363636365
145,-0.15789473684210525
146,0.0
147,-0.13333333333333333
148,-0.125
149,-0.21428571428571427
150,-0.11764705882352941
151,-0.35714285714285715
152,-0.3333333333333333
153,-0.05
154,-0.23529411764705882
155,0.0
156,-0.13333333333333333
157,-0.26666666666666666
158,0.16666666666666666
159,0.0
160,-0.125
161,0.6
162,0.07692307692307693
163,0.05555555555555555
164,0.23076923076923078
165,-0.058823529411764705
166,1.2173913043478262
167,0.3333333333333333
168,0.18181818181818182
169,0.2
170,0.1111111111111111
171,-0.21428571428571427
172,0.0
173,0.0
174,-0.09090909090909091
175,-0.3076923076923077
176,0.3333333333333333
177,-0.25
178,-0.375
179,-0.23529411764705882
180,-0.29411764705882354
181,-0.047619047619047616
182,-0.6153846153846154
183,-0.13333333333333333
184,0.3333333333333333
185,0.0
186,-0.11764705882352941
187,0.2727272727272727
188,0.1
189,0.2222222222222222
190,-0.17647058823529413
191,-0.1875
192,0.0
193,0.2
194,-0.42105263157894735
195,0.35714285714285715
196,1.5
197,-0.125
198,-0.058823529411764705
199,0.0
200,-0.4117647058823529
201,0.5
202,-0.1
203,0.25
204,0.625
205,0.5333333333333333
206,0.4
207,0.1
208,-0.125
209,0.6666666666666666
210,0.6190476190476191
211,0.0
212,-0.17647058823529413
213,-0.125
214,0.6666666666666666
215,0.2857142857142857
216,0.5833333333333334
217,-0.11764705882352941
218,-0.8666666666666667
219,0.45454545454545453
220,0.625
221,-0.125
222,-0.3333333333333333
223,0.13333333333333333
224,-0.4666666666666667
225,-0.6153846153846154
226,0.125
227,-0.13333333333333333
228,0.8181818181818182
229,0.23529411764705882
230,-0.15384615384615385
231,0.3
232,0.16666666666666666
233,-0.1875
234,-0.5333333333333333
235,0.058823529411764705
236,-0.2857142857142857
237,-0.4090909090909091
238,-0.17647058823529413
239,0.11764705882352941
240,1.1111111111111112
241,-0.05
242,0.07692307692307693
243,0.75
244,-0.05263157894736842
245,-0.11764705882352941
246,-0.1111111111111111
247,0.047619047619047616
248,0.5555555555555556
249,-0.4666666666666667
250,-0.05
251,-0.125
252,-0.058823529411764705
253,0.2
254,0.25925925925925924
255,0.125
256,1.1578947368421053
257,-0.23529411764705882
258,0.15384615384615385
259,-0.09090909090909091
260,0.07142857142857142
261,-0.06666666666666667
262,-0.16666666666666666
263,-0.16666666666666666
264,0.25
265,0.23529411764705882
266,1.0
267,0.07692307692307693
268,0.1111111111111111
269,0.4166666666666667
270,0.25
271,0.16666666666666666
272,0.4444444444444444
273,0.7368421052631579
274,0.07142857142857142
275,0.7142857142857143
276,0.7
277,-0.05555555555555555
278,0.0625
279,-0.11764705882352941
280,0.5555555555555556
281,0.8
282,0.3333333333333333
283,0.11764705882352941
284,0.2727272727272727
285,-0.25
286,0.0
287,0.18181818181818182
288,-0.29411764705882354
289,0.0
290,0.42857142857142855
291,-0.13333333333333333
292,0.0
293,0.8
294,-0.4
295,0.36363636363636365
296,-0.4666666666666667
297,-0.4666666666666667
298,-0.125
299,-0.05
300,0.07692307692307693
301,0.08333333333333333
302,0.8
303,0.14285714285714285
304,0.625
305,0.0
306,0.7777777777777778
307,0.45454545454545453
308,0.0
309,0.047619047619047616
310,-0.5882352941176471
311,1.3333333333333333
312,-0.35294117647058826
313,0.0
314,0.2
315,-0.4117647058823529
316,0.3125
317,0.08695652173913043
318,0.4
319,-0.0625
320,0.36363636363636365
321,-0.05555555555555555
322,0.0
323,-0.29411764705882354
324,0.15384615384615385
325,-0.29411764705882354
326,0.058823529411764705
327,-0.17647058823529413
328,-0.1875
329,-0.3
330,0.18181818181818182
331,0.25
332,0.3
333,0.45454545454545453
334,0.4
335,-0.13636363636363635
336,0.45454545454545453
337,0.5833333333333334
338,-0.0625
339,-0.4375
340,0.6
341,-0.07142857142857142
342,-0.3333333333333333
343,-0.11764705882352941
344,-0.05555555555555555
345,0.16666666666666666
346,0.875
347,-0.13333333333333333
348,0.3333333333333333
349,0.23529411764705882
350,-0.23529411764705882
351,-0.2857142857142857
352,-0.6
353,0.375
354,-0.42857142857142855
355,-0.631578947368421
356,0.3333333333333333
357,-0.1875
358,0.09090909090909091
359,-0.07692307692307693
360,0.0
361,1.0
362,0.13333333333333333
363,0.36363636363636365
364,-0.13333333333333333
365,0.14285714285714285
366,-0.05555555555555555
367,0.45454545454545453
368,0.0
369,-0.21428571428571427
370,-0.38095238095238093
371,-0.23809523809523808
372,0.1
373,-0.375
374,-0.16666666666666666
375,-0.125
376,0.058823529411764705
377,-0.1875
378,0.15384615384615385
379,0.4444444444444444
380,0.17647058823529413
381,0.0625
382,0.5238095238095238
383,-0.125
384,-0.4117647058823529
385,-0.35
386,-0.17647058823529413
387,-0.21428571428571427
388,0.8
389,-0.25
390,0.05
391,0.0
392,0.125
393,-0.21428571428571427
394,0.18181818181818182
395,0.0625
396,-0.2857142857142857
397,-0.125
398,0.07692307692307693
399,-0.07692307692307693
400,0.17647058823529413
401,0.3076923076923077
402,0.0
403,0.45454545454545453
404,0.0
405,0.23076923076923078
406,0.0
407,0.3125
408,0.4444444444444444
409,-0.058823529411764705
410,0.36363636363636365
411,-0.10714285714285714
412,0.0
413,0.6666666666666666
414,-0.1875
415,0.19047619047619047
416,-0.23076923076923078
417,0.2222222222222222
418,-0.17647058823529413
419,0.11764705882352941
420,0.0
421,0.13333333333333333
422,-0.2631578947368421
423,-0.07142857142857142
424,-0.26666666666666666
425,-0.26666666666666666
426,0.05
427,-0.05263157894736842
428,0.07692307692307693
429,-0.3333333333333333
430,0.0
431,0.5
432,-0.05263157894736842
433,-0.29411764705882354
434,0.42857142857142855
435,-0.3076923076923077
436,-0.11764705882352941
437,0.2222222222222222
438,0.18181818181818182
439,-0.06666666666666667
440,1.2
441,-0.6666666666666666
442,0.13636363636363635
443,0.3
444,0.1875
445,-0.3684210526315789
446,0.35714285714285715
447,0.5625
448,-0.42105263157894735
449,0.0625
450,0.6842105263157895
451,-0.47058823529411764
452,0.23809523809523808
453,-0.17647058823529413
454,1.1111111111111112
455,0.5
456,0.07692307692307693
457,-0.3333333333333333
458,0.65
459,0.25
460,-0.14285714285714285
461,-0.46153846153846156
462,0.3076923076923077
463,-0.17647058823529413
464,0.08695652173913043
465,0.8888888888888888
466,0.0
467,-0.15789473684210525
468,0.6
469,-0.375
470,0.9473684210526315
471,0.09090909090909091
472,-0.2
473,-0.2857142857142857
474,-0.23076923076923078
475,0.0
476,0.4444444444444444
477,-0.0625
478,1.2222222222222223
479,-0.4166666666666667
480,0.46153846153846156
481,0.65
482,-0.11764705882352941
483,-0.17647058823529413
484,-0.2857142857142857
485,0.0
486,-0.07692307692307693
487,-0.15384615384615385
488,0.3181818181818182
489,0.2727272727272727
490,-0.1875
491,0.25
492,0.1875
493,0.4444444444444444
494,-0.2631578947368421
495,-0.25
496,-0.3125
497,0.14285714285714285
498,0.0
499,0.625
500,0.6086956521739131
501,0.8461538461538461
502,-0.3125
503,0.1111111111111111
504,-0.1875
505,-0.2857142857142857
506,-0.058823529411764705
507,-0.07692307692307693
508,-0.17647058823529413
509,1.2222222222222223
510,-0.13333333333333333
511,-0.07692307692307693
512,0.3
513,-0.06666666666666667
514,-0.125
515,0.25
516,0.0625
517,-0.1111111111111111
518,-0.47058823529411764
519,0.0
520,0.3
521,0.5454545454545454
522,0.25
523,1.125
524,0.0
525,0.21052631578947367
526,-0.25
527,-0.23529411764705882
528,-0.23076923076923078
529,-0.2
530,-0.0625
531,1.0
532,0.5384615384615384
533,0.125
534,-0.38461538461538464
535,-0.4117647058823529
536,0.19047619047619047
537,0.14285714285714285
538,0.23076923076923078
539,-0.5
540,0.0
541,0.4
542,-0.29411764705882354
543,-0.1875
544,-0.2857142857142857
545,0.4444444444444444
546,0.14285714285714285
547,0.43478260869565216
548,-0.0625
549,0.0625
550,0.0
551,-0.2727272727272727
552,0.7777777777777778
553,0.45
554,0.5454545454545454
555,-0.08333333333333333
556,0.5789473684210527
557,0.0
558,-0.29411764705882354
559,-0.05555555555555555
560,0.4166666666666667
561,0.6842105263157895
562,0.23076923076923078
563,0.0
564,-0.058823529411764705
565,0.0
566,0.13333333333333333
567,0.5
568,0.3333333333333333
569,-0.47058823529411764
570,0.42105263157894735
571,0.07692307692307693
572,0.0
573,-0.11764705882352941
574,-0.16666666666666666
575,0.07692307692307693
576,0.0
577,-0.05263157894736842
578,0.0
579,-0.06666666666666667
580,0.45454545454545453
581,1.0
582,0.375
583,0.7333333333333333
584,0.0
585,0.3
586,0.6842105263157895
587,-0.75
588,-0.3125
589,0.0
590,0.6666666666666666
591,-0.15384615384615385
592,-0.1875
593,-0.07692307692307693
594,0.8
595,0.0625
596,0.5555555555555556
597,0.3333333333333333
598,-0.058823529411764705
599,0.26666666666666666
600,-0.07692307692307693
601,0.16666666666666666
602,0.13636363636363635
603,-0.4375
604,-0.25
605,-0.3333333333333333
606,0.0
607,0.38461538461538464
608,-0.14285714285714285
609,-0.058823529411764705
610,-0.05263157894736842
611,0.6111111111111112
612,-0.4
613,-0.0625
614,1.0
615,0.45
616,0.1
617,-0.5882352941176471
618,-0.10526315789473684
619,-0.1875
620,-0.07692307692307693
621,0.058823529411764705
622,-0.3076923076923077
623,0.4117647058823529
624,0.3333333333333333
625,0.25
626,0.875
627,-0.0625
628,0.3333333333333333
629,0.0625
630,-0.23529411764705882
631,0.46153846153846156
632,0.0
633,-0.17647058823529413
634,-0.09090909090909091
635,0.15384615384615385
636,-0.4375
637,0.0
638,0.25
639,-0.14285714285714285
640,0.6666666666666666
641,-0.2857142857142857
642,0.15384615384615385
643,0.25
644,1.0
645,-0.2
646,-0.0625
647,-0.23529411764705882
648,-0.1875
649,0.7619047619047619
650,-0.15384615384615385
651,0.75
652,-0.125
653,0.15384615384615385
654,0.1111111111111111
655,-0.29411764705882354
656,-0.15384615384615385
657,0.19047619047619047
658,0.0
659,0.23076923076923078
660,0.4
661,0.5454545454545454
662,0.3125
663,-0.11764705882352941
664,-0.26666666666666666
665,-0.058823529411764705
666,0.0
667,0.4444444444444444
668,-0.16666666666666666
669,-0.06666666666666667
670,0.14285714285714285
671,0.045454545454545456
672,0.0
673,0.5555555555555556
674,0.5384615384615384
675,-0.14285714285714285
676,-0.058823529411764705
677,0.3
678,0.0
679,-0.13333333333333333
680,0.5454545454545454
681,-0.07142857142857142
682,0.0
683,-0.15789473684210525
684,0.2
685,0.45454545454545453
686,-0.4375
687,0.46153846153846156
688,1.0
689,0.3181818181818182
690,-0.06666666666666667
691,0.1875
692,-0.4117647058823529
693,-0.2631578947368421
694,-0.375
695,-0.07142857142857142
696,0.058823529411764705
697,0.4444444444444444
698,0.25
699,-0.3333333333333333
700,1.0
701,0.7777777777777778
702,0.058823529411764705
703,-0.23529411764705882
704,-0.07692307692307693
705,-0.3
706,0.4444444444444444
707,0.06666666666666667
708,0.47619047619047616
709,-0.46153846153846156
710,-0.3
711,0.36363636363636365
712,0.0
713,0.0
714,0.4
715,0.5555555555555556
716,1.3157894736842106
717,0.06666666666666667
718,0.18181818181818182
719,-0.5
720,0.07142857142857142
721,0.07692307692307693
722,0.0
723,0.3076923076923077
724,0.45454545454545453
725,-0.058823529411764705
726,0.3333333333333333
727,-0.13333333333333333
728,0.2727272727272727
729,-0.2857142857142857
730,0.05555555555555555
731,0.14285714285714285
732,-0.3
733,0.0
734,-0.07142857142857142
735,-0.06666666666666667
736,0.36363636363636365
737,-0.13333333333333333
738,0.5882352941176471
739,0.16666666666666666
740,-0.05555555555555555
741,-0.3125
742,-0.0625
743,0.14285714285714285
744,0.9333333333333333
745,0.5714285714285714
746,1.411764705882353
747,0.75
748,0.2
749,0.4444444444444444
750,0.6666666666666666
751,0.6666666666666666
752,-0.4
753,-0.4117647058823529
754,-0.06666666666666667
755,0.5714285714285714
756,-0.16666666666666666
757,0.15384615384615385
758,0.14285714285714285
759,-0.125
760,0.9090909090909091
761,-0.17647058823529413
762,0.07692307692307693
763,-0.0625
764,0.4
765,0.65
766,-0.23529411764705882
767,-0.2
768,-0.29411764705882354
769,0.9
770,0.17647058823529413
771,-0.07692307692307693
772,-0.3333333333333333
773,0.6
774,-0.17647058823529413
775,-0.3125
776,0.36363636363636365
777,-0.1875
778,-0.4666666666666667
779,-0.35294117647058826
780,-0.5294117647058824
781,-0.11764705882352941
782,-0.23076923076923078
783,0.2
784,-0.26666666666666666
785,0.15
786,0.0
787,0.05263157894736842
788,1.2916666666666667
789,0.6666666666666666
790,0.3076923076923077
791,0.4166666666666667
792,0.6363636363636364
793,-0.4117647058823529
794,-0.05555555555555555
795,0.3
796,0.1
797,0.26666666666666666
798,-0.3333333333333333
799,0.75
800,0.0
801,-0.17647058823529413
802,-0.29411764705882354
803,-0.08333333333333333
804,-0.3333333333333333
805,-0.11764705882352941
806,-0.05555555555555555
807,-0.14285714285714285
808,-0.3157894736842105
809,0.0
810,-0.0625
811,-0.23076923076923078
812,-0.11764705882352941
813,0.36363636363636365
814,0.5454545454545454
815,-0.21428571428571427
816,0.5833333333333334
817,0.14285714285714285
818,0.14285714285714285
819,-0.1
820,0.0
821,0.7777777777777778
822,0.34782608695652173
823,-0.0625
824,-0.21052631578947367
825,-0.29411764705882354
826,0.6
827,-0.47058823529411764
828,0.0
829,0.25
830,0.7777777777777778
831,0.15384615384615385
832,-0.5789473684210527
833,0.2777777777777778
834,-0.058823529411764705
835,-0.13333333333333333
836,0.0
837,-0.29411764705882354
838,-0.14285714285714285
839,0.0
840,0.36363636363636365
841,0.058823529411764705
842,0.10526315789473684
843,1.0909090909090908
844,-0.17647058823529413
845,-0.2
846,-0.22727272727272727
847,-0.08695652173913043
848,0.4
849,-0.2222222222222222
850,-0.11764705882352941
851,-0.11764705882352941
852,0.15384615384615385
853,-0.07692307692307693
854,0.17647058823529413
855,-0.11764705882352941
856,0.0
857,0.4444444444444444
858,0.2
859,-0.5333333333333333
860,-0.5882352941176471
861,0.07692307692307693
862,0.21052631578947367
863,0.0
864,0.4090909090909091
865,-0.09523809523809523
866,-0.17647058823529413
867,0.45
868,-0.11764705882352941
869,-0.17647058823529413
870,0.38461538461538464
871,0.15789473684210525
872,0.2
873,0.25
874,0.15384615384615385
875,-0.058823529411764705
876,-0.2777777777777778
877,0.0
878,-0.2
879,-0.0625
880,0.08333333333333333
881,0.47619047619047616
882,-0.13333333333333333
883,0.5714285714285714
884,-0.1
885,-0.3333333333333333
886,-0.07142857142857142
887,0.36363636363636365
888,-0.11764705882352941
889,0.15384615384615385
890,1.1578947368421053
891,0.5
892,0.5555555555555556
893,-0.29411764705882354
894,-0.5
895,0.07692307692307693
896,-0.29411764705882354
897,0.625
898,0.4375
899,-0.5882352941176471
900,0.8888888888888888
901,0.782608695652174
902,0.17647058823529413
903,0.5
904,-0.06666666666666667
905,0.2222222222222222
906,0.4090909090909091
907,-0.3125
908,0.5454545454545454
909,0.06666666666666667
910,1.0909090909090908
911,-0.7058823529411765
912,-0.5882352941176471
913,1.0
914,0.47058823529411764
915,-0.4117647058823529
916,0.5
917,0.0
918,0.45454545454545453
919,-0.1875
920,-0.09090909090909091
921,-0.21052631578947367
922,0.05263157894736842
923,0.38095238095238093
924,0.07142857142857142
925,0.15384615384615385
926,0.07692307692307693
927,-0.15789473684210525
928,0.5555555555555556
929,0.08333333333333333
930,-0.10526315789473684
931,-0.1875
932,0.35
933,0.0
934,0.07692307692307693
935,1.0
936,-0.25
937,-0.2222222222222222
938,-0.14285714285714285
939,0.3333333333333333
940,0.5714285714285714
941,-0.125
942,0.0
943,-0.10526315789473684
944,0.6153846153846154
945,0.18181818181818182
946,0.1111111111111111
947,0.4
948,-0.17647058823529413
949,0.4
950,-0.11764705882352941
951,-0.047619047619047616
952,-0.125
953,-0.07142857142857142
954,0.058823529411764705
955,-0.14285714285714285
956,0.9375
957,0.23529411764705882
958,0.2727272727272727
959,0.0
960,-0.25
961,-0.26666666666666666
962,0.5714285714285714
963,-0.058823529411764705
964,-0.058823529411764705
965,0.5714285714285714
966,-0.2727272727272727
967,-0.3333333333333333
968,-0.29411764705882354
969,0.058823529411764705
970,0.07692307692307693
971,0.2222222222222222
972,-0.10526315789473684
973,-0.125
974,0.23529411764705882
975,0.1111111111111111
976,-0.058823529411764705
977,0.5
978,-0.23529411764705882
979,-0.11764705882352941
980,0.0
981,0.0
982,-0.2
983,-0.7058823529411765
984,-0.7142857142857143
985,0.5555555555555556
986,0.1111111111111111
987,0.1875
988,-0.23529411764705882
989,0.16666666666666666
990,-0.4
991,-0.058823529411764705
992,-0.06666666666666667
993,-0.17647058823529413
994,0.09090909090909091
995,0.0
996,-0.65
997,-0.46153846153846156
998,0.05555555555555555
999,-0.16666666666666666
1000,-0.17647058823529413
1001,0.5
1002,0.4782608695652174
1003,0.0
1004,0.11764705882352941
1005,0.4444444444444444
1006,-0.21052631578947367
1007,-0.15384615384615385
1008,0.8888888888888888
1009,0.1
1010,-0.5
1011,0.2222222222222222
1012,0.15384615384615385
1013,1.05
1014,0.6
1015,-0.037037037037037035
1016,-0.21428571428571427
1017,0.25
1018,-0.23529411764705882
1019,-0.05
1020,0.3333333333333333
1021,-0.23076923076923078
1022,-0.29411764705882354
1023,-0.35294117647058826
1024,0.07692307692307693
1025,0.3333333333333333
1026,-0.26666666666666666
1027,0.14285714285714285
1028,-0.13636363636363635
1029,0.3076923076923077
1030,0.15789473684210525
1031,0.0
1032,-0.38095238095238093
1033,-0.15384615384615385
1034,-0.06666666666666667
1035,0.05263157894736842
1036,-0.15789473684210525
1037,0.0
1038,-0.058823529411764705
1039,0.07692307692307693
1040,1.0
1041,-0.05263157894736842
1042,-0.058823529411764705
1043,-0.08333333333333333
1044,0.3125
1045,-0.11764705882352941
1046,-0.1875
1047,-0.11764705882352941
1048,0.0
1049,-0.2
1050,0.625
1051,-0.15384615384615385
1052,0.7142857142857143
1053,-0.21428571428571427
1054,0.8333333333333334
1055,0.14285714285714285
1056,0.23809523809523808
1057,0.3333333333333333
1058,-0.07692307692307693
1059,-0.13333333333333333
1060,-0.058823529411764705
1061,0.4166666666666667
1062,-0.23076923076923078
1063,-0.625
1064,0.6923076923076923
1065,0.4
1066,0.35714285714285715
1067,-0.47058823529411764
1068,-0.058823529411764705
1069,0.8
1070,-0.21428571428571427
1071,0.3
1072,0.5833333333333334
1073,-0.23529411764705882
1074,-0.5714285714285714
1075,-0.125
1076,-0.26666666666666666
1077,0.26666666666666666
1078,0.14285714285714285
1079,-0.23529411764705882
1080,0.07692307692307693
1081,-0.15789473684210525
1082,0.25
1083,-0.2
1084,0.06666666666666667
1085,0.5454545454545454
1086,0.15789473684210525
1087,0.07142857142857142
1088,0.26666666666666666
1089,-0.125
1090,0.0
1091,-0.6666666666666666
1092,-0.125
1093,-0.21428571428571427
1094,0.07692307692307693
1095,0.6875
1096,-0.125
1097,0.0
1098,0.2857142857142857
1099,-0.125
1100,0.4444444444444444
1101,0.2222222222222222
1102,0.35294117647058826
1103,-0.2222222222222222
1104,0.1875
1105,-0.3333333333333333
1106,-0.14285714285714285
1107,-0.5882352941176471
1108,0.7222222222222222
1109,0.1875
1110,1.0
1111,-0.2
1112,-0.29411764705882354
1113,0.1
1114,0.3
1115,-0.3125
1116,-0.11764705882352941
1117,0.2222222222222222
1118,0.46153846153846156
1119,-0.375
1120,-0.21428571428571427
1121,0.6
1122,-0.29411764705882354
1123,-0.1875
1124,1.0
1125,-0.47058823529411764
1126,0.5238095238095238
1127,-0.07142857142857142
1128,-0.35294117647058826
1129,-0.23076923076923078
1130,-0.23529411764705882
1131,0.2
1132,0.0
1133,-0.11764705882352941
1134,0.5833333333333334
1135,-0.11764705882352941
1136,-0.11764705882352941
1137,0.0
1138,0.3333333333333333
1139,0.4
1140,-0.1875
1141,0.35294117647058826
1142,-0.1875
1143,0.15
1144,0.35714285714285715
1145,-0.30434782608695654
1146,0.23076923076923078
1147,-0.16666666666666666
1148,0.3333333333333333
1149,-0.13333333333333333
1150,0.2222222222222222
1151,-0.2222222222222222
1152,0.047619047619047616
1153,-0.21428571428571427
1154,-0.0625
1155,-0.5
1156,-0.38461538461538464
1157,0.16666666666666666
1158,0.5384615384615384
1159,0.6363636363636364
1160,0.2222222222222222
1161,0.7727272727272727
1162,0.38461538461538464
1163,-0.058823529411764705
1164,0.8888888888888888
1165,0.07692307692307693
1166,-0.5384615384615384
1167,-0.2631578947368421
1168,0.0
1169,0.3076923076923077
1170,-0.17647058823529413
1171,0.2
1172,0.0625
1173,0.29411764705882354
1174,0.3
1175,0.4444444444444444
1176,0.3
1177,0.1111111111111111
1178,-0.35294117647058826
1179,0.6666666666666666
1180,-0.05
1181,-0.11538461538461539
1182,-0.17647058823529413
1183,-0.11764705882352941
1184,0.2222222222222222
1185,0.6923076923076923
1186,0.7777777777777778
1187,0.0
1188,-0.16666666666666666
1189,0.9333333333333333
1190,0.0
1191,-0.15
1192,0.7
1193,0.47619047619047616
1194,0.1875
1195,0.16666666666666666
1196,0.5
1197,0.1875
1198,0.45
1199,0.2727272727272727
1200,-0.125
1201,0.08333333333333333
1202,0.5
1203,-0.058823529411764705
1204,-0.23076923076923078
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.5
1210,0.2
1211,-0.13333333333333333
1212,0.45
1213,0.38461538461538464
1214,0.16666666666666666
1215,0.3333333333333333
1216,-0.1875
1217,0.3181818181818182
1218,0.1111111111111111
1219,0.4
1220,0.0
1221,0.11764705882352941
1222,-0.21052631578947367
1223,0.30434782608695654
1224,0.8
1225,0.23076923076923078
1226,0.0
1227,-0.15384615384615385
1228,-0.058823529411764705
1229,0.125
1230,-0.125
1231,0.6666666666666666
1232,0.9473684210526315
1233,0.3125
1234,0.0
1235,-0.3333333333333333
1236,0.26666666666666666
1237,0.6
1238,-0.2631578947368421
1239,-0.11764705882352941
1240,-0.25
1241,0.6
1242,0.0
1243,0.6666666666666666
1244,0.7777777777777778
1245,0.3333333333333333
1246,-0.11764705882352941
1247,-0.08333333333333333
1248,0.7777777777777778
1249,-0.35714285714285715
