,recon
522,0.16666666666666666
523,1.0
524,0.06666666666666667
525,0.05555555555555555
526,-0.11764705882352941
527,-0.14285714285714285
528,0.2
529,-0.07142857142857142
530,-0.4375
531,0.7857142857142857
532,0.3
533,0.07142857142857142
534,-0.16666666666666666
535,-0.3333333333333333
536,0.0
537,0.07142857142857142
538,0.2
539,0.0
540,-0.07142857142857142
541,0.5555555555555556
542,-0.21428571428571427
543,-0.4117647058823529
544,-0.26666666666666666
545,0.7142857142857143
546,-0.07692307692307693
547,0.22727272727272727
548,-0.06666666666666667
549,-0.058823529411764705
550,0.4
551,0.2
552,0.7777777777777778
553,0.4666666666666667
554,0.4
555,0.3
556,0.11764705882352941
557,-0.3076923076923077
558,-0.06666666666666667
559,0.0
560,0.25
561,1.0555555555555556
562,-0.7272727272727273
563,0.21428571428571427
564,-0.1875
565,0.2
566,-0.13333333333333333
567,0.625
568,0.45454545454545453
569,-0.06666666666666667
570,0.23529411764705882
571,0.2727272727272727
572,0.6923076923076923
573,0.0
574,0.0625
575,0.18181818181818182
576,-0.35714285714285715
577,-0.058823529411764705
578,-0.3684210526315789
579,0.08333333333333333
580,0.4
581,1.1111111111111112
582,0.8571428571428571
583,0.8461538461538461
584,-0.21428571428571427
585,0.45454545454545453
586,1.0526315789473684
587,-0.2777777777777778
588,-0.4
589,-0.14285714285714285
590,0.5454545454545454
591,0.08333333333333333
592,-0.4375
593,0.25
594,0.8888888888888888
595,0.14285714285714285
596,0.5555555555555556
597,0.6
598,0.0
599,0.4
600,-0.08333333333333333
601,-0.4166666666666667
602,-0.1
603,-0.125
604,0.05
605,0.0
606,0.058823529411764705
607,-0.36363636363636365
608,0.15384615384615385
609,-0.07142857142857142
610,0.058823529411764705
611,0.25
612,-0.7857142857142857
613,-0.14285714285714285
614,1.0
615,0.6111111111111112
616,-0.047619047619047616
617,-0.5
618,-0.21052631578947367
619,-0.07692307692307693
620,-0.15384615384615385
621,-0.7142857142857143
622,-0.23076923076923078
623,0.21428571428571427
624,0.0
625,0.15384615384615385
626,0.4666666666666667
627,-0.25
628,0.7142857142857143
629,-0.5714285714285714
630,-0.06666666666666667
631,0.2727272727272727
632,0.3333333333333333
633,-0.0625
634,0.3
635,0.23076923076923078
636,-0.125
637,0.3076923076923077
638,0.625
639,0.08333333333333333
640,0.875
641,-0.23076923076923078
642,-0.2
643,0.07142857142857142
644,0.375
645,-0.35294117647058826
646,-0.26666666666666666
647,-0.18181818181818182
648,0.25
649,0.8823529411764706
650,-0.4666666666666667
651,0.75
652,-0.26666666666666666
653,-0.09090909090909091
654,0.375
655,-0.26666666666666666
656,0.25
657,0.05
658,-0.07692307692307693
659,-0.38461538461538464
660,0.5714285714285714
661,0.5
662,0.5
663,-0.14285714285714285
664,0.07142857142857142
665,0.0
666,-0.06666666666666667
667,0.125
668,-0.2
669,-0.06666666666666667
670,0.0
671,-0.09090909090909091
672,-0.13333333333333333
673,0.375
674,0.7692307692307693
675,0.07692307692307693
676,-0.5384615384615384
677,-0.1
678,-0.0625
679,0.07692307692307693
680,0.7777777777777778
681,0.2727272727272727
682,-0.05263157894736842
683,0.0
684,-0.25
685,0.3
686,0.375
687,0.5384615384615384
688,0.9411764705882353
689,0.7058823529411765
690,-0.08333333333333333
691,-0.3125
692,-0.14285714285714285
693,-0.26666666666666666
694,-0.2727272727272727
695,-0.15384615384615385
696,-0.5
697,0.4444444444444444
698,0.5
699,-0.4
700,1.125
701,0.8888888888888888
702,0.1875
703,-0.0625
704,-0.2727272727272727
705,0.25
706,0.5555555555555556
707,0.6153846153846154
708,0.47368421052631576
709,0.08333333333333333
710,0.1
711,0.6363636363636364
712,0.0
713,-0.2727272727272727
714,0.3333333333333333
715,0.125
716,1.0625
717,-0.0625
718,0.6
719,-0.2222222222222222
720,-0.14285714285714285
721,-0.08333333333333333
722,0.06666666666666667
723,0.5384615384615384
724,0.2
725,-0.11764705882352941
726,0.6
727,-0.125
728,0.45
729,-0.07142857142857142
730,0.058823529411764705
731,0.14285714285714285
732,-0.3125
733,-0.13333333333333333
734,-0.07692307692307693
735,-0.46153846153846156
736,0.25
737,-0.35294117647058826
738,0.8823529411764706
739,0.2
740,-0.16666666666666666
741,-0.125
742,-0.13333333333333333
743,-0.07142857142857142
744,0.9333333333333333
745,0.625
746,1.0625
747,0.7894736842105263
748,0.125
749,0.25
750,0.75
751,0.5454545454545454
752,-0.1875
753,-0.35294117647058826
754,0.21428571428571427
755,0.42857142857142855
756,-0.5294117647058824
757,0.2727272727272727
758,0.0
759,0.0
760,0.6666666666666666
761,-0.1875
762,0.0
763,-0.375
764,0.4
765,0.5555555555555556
766,-0.2857142857142857
767,-0.07692307692307693
768,0.0
769,0.7777777777777778
770,-0.14285714285714285
771,0.0
772,-0.375
773,0.5
774,-0.125
775,-0.26666666666666666
776,0.55
777,-0.13333333333333333
778,-0.1875
779,-0.4
780,-0.1875
781,0.125
782,-0.08333333333333333
783,0.7
784,-0.1875
785,0.21052631578947367
786,0.42857142857142855
787,0.05555555555555555
788,1.5
789,0.6666666666666666
790,0.15384615384615385
791,0.08333333333333333
792,0.7
793,-0.07142857142857142
794,0.11764705882352941
795,0.4
796,0.1111111111111111
797,0.0
798,-0.25
799,0.25
800,0.09090909090909091
801,-0.4375
802,-0.06666666666666667
803,0.0
804,-0.2857142857142857
805,-0.25
806,-0.05555555555555555
807,-0.07692307692307693
808,-0.631578947368421
809,-0.42857142857142855
810,-0.0625
811,-0.18181818181818182
812,-0.25
813,-0.1
814,0.5909090909090909
815,0.0
816,0.45454545454545453
817,0.08333333333333333
818,-0.10526315789473684
819,-0.15789473684210525
820,0.0
821,0.7777777777777778
822,0.9047619047619048
823,-0.21428571428571427
824,0.3157894736842105
825,-0.125
826,0.7333333333333333
827,-0.26666666666666666
828,0.0
829,0.18181818181818182
830,0.5555555555555556
831,0.18181818181818182
832,-0.07142857142857142
833,0.4117647058823529
834,-0.15384615384615385
835,-0.07692307692307693
836,0.0
837,-0.375
838,-0.07142857142857142
839,-0.16666666666666666
840,0.25
841,-0.25
842,-0.23529411764705882
843,1.1818181818181819
844,0.0
845,-0.2
846,-0.1
847,-0.05555555555555555
848,0.2222222222222222
849,-0.375
850,-0.06666666666666667
851,-0.17647058823529413
852,-0.09090909090909091
853,0.09090909090909091
854,-0.375
855,-0.0625
856,0.0
857,0.75
858,0.13333333333333333
859,-0.7142857142857143
860,-0.3125
861,0.09090909090909091
862,-0.23529411764705882
863,0.42857142857142855
864,0.5
865,-0.42857142857142855
866,-0.5882352941176471
867,0.7368421052631579
868,-0.4
869,-0.125
870,0.6153846153846154
871,-0.6
872,-0.2222222222222222
873,0.3333333333333333
874,0.09090909090909091
875,-0.13333333333333333
876,-0.21052631578947367
877,0.0
878,-0.06666666666666667
879,-0.14285714285714285
880,0.3076923076923077
881,0.42105263157894735
882,-0.3076923076923077
883,0.5
884,0.2
885,-0.16666666666666666
886,-0.07692307692307693
887,0.5555555555555556
888,-0.06666666666666667
889,-0.2727272727272727
890,1.0588235294117647
891,0.5
892,0.375
893,-0.25
894,-0.3157894736842105
895,0.0
896,0.0
897,0.6818181818181818
898,0.0
899,-0.0625
900,0.8888888888888888
901,1.1666666666666667
902,0.25
903,0.3
904,-0.3333333333333333
905,0.0
906,1.15
907,-0.06666666666666667
908,0.6363636363636364
909,-0.07692307692307693
910,0.8181818181818182
911,0.0
912,-0.17647058823529413
913,0.85
914,0.3333333333333333
915,-0.0625
916,0.6428571428571429
917,0.5625
918,0.45454545454545453
919,-0.2727272727272727
920,0.5454545454545454
921,-0.1111111111111111
922,0.21428571428571427
923,0.35
924,0.07692307692307693
925,0.0
926,-0.08333333333333333
927,-0.17647058823529413
928,0.2857142857142857
929,0.45454545454545453
930,0.0
931,-0.14285714285714285
932,0.5263157894736842
933,0.23076923076923078
934,-0.5
935,0.8571428571428571
936,0.3125
937,0.1875
938,-0.14285714285714285
939,0.4
940,0.5555555555555556
941,-0.21428571428571427
942,0.4166666666666667
943,-0.29411764705882354
944,0.6666666666666666
945,0.18181818181818182
946,0.058823529411764705
947,0.6666666666666666
948,0.0
949,0.7777777777777778
950,-0.2
951,0.1
952,-0.23076923076923078
953,-0.21428571428571427
954,0.0
955,-0.08333333333333333
956,0.5
957,0.125
958,0.3
959,-0.07142857142857142
960,0.15384615384615385
961,-0.14285714285714285
962,0.2857142857142857
963,-0.6666666666666666
964,-0.21428571428571427
965,0.5789473684210527
966,0.2727272727272727
967,0.0
968,-0.0625
969,-0.13333333333333333
970,-0.4166666666666667
971,0.0
972,-0.3333333333333333
973,-0.13333333333333333
974,0.23529411764705882
975,0.16666666666666666
976,-0.06666666666666667
977,-0.07142857142857142
978,-0.25
979,-0.05555555555555555
980,-0.07692307692307693
981,-0.07692307692307693
982,0.2
983,0.0
984,-0.15
985,0.5
986,0.4444444444444444
987,-0.0625
988,-0.08333333333333333
989,0.2727272727272727
990,-0.35294117647058826
991,-0.26666666666666666
992,0.0
993,0.0
994,0.36363636363636365
995,0.08333333333333333
996,-0.2631578947368421
997,0.0
998,-0.5625
999,-0.07692307692307693
1000,-0.29411764705882354
1001,0.4166666666666667
1002,0.34782608695652173
1003,-0.25
1004,-0.125
1005,0.3333333333333333
1006,-0.17647058823529413
1007,-0.46153846153846156
1008,0.7777777777777778
1009,-0.2222222222222222
1010,0.0
1011,0.2222222222222222
1012,0.16666666666666666
1013,0.9375
1014,0.4
1015,-0.09090909090909091
1016,-0.14285714285714285
1017,0.47058823529411764
1018,-0.06666666666666667
1019,0.6190476190476191
1020,0.25
1021,-0.16666666666666666
1022,-0.23529411764705882
1023,-0.11764705882352941
1024,-0.09090909090909091
1025,0.5
1026,-0.3333333333333333
1027,0.14285714285714285
1028,0.0
1029,0.1
1030,-0.23529411764705882
1031,0.0
1032,-0.16666666666666666
1033,-0.21428571428571427
1034,-0.21428571428571427
1035,-0.16666666666666666
1036,0.0
1037,0.23076923076923078
1038,-0.17647058823529413
1039,0.0
1040,1.5454545454545454
1041,-0.42105263157894735
1042,0.26666666666666666
1043,-0.3076923076923077
1044,0.0
1045,-0.14285714285714285
1046,-0.3333333333333333
1047,-0.29411764705882354
1048,0.0
1049,-0.8235294117647058
1050,0.7272727272727273
1051,0.16666666666666666
1052,0.2857142857142857
1053,0.18181818181818182
1054,1.0
1055,-0.3333333333333333
1056,0.0
1057,0.5
1058,0.25
1059,-0.2857142857142857
1060,-0.07692307692307693
1061,0.45454545454545453
1062,0.0
1063,-0.25
1064,0.5454545454545454
1065,0.5
1066,0.4166666666666667
1067,0.0
1068,-0.0625
1069,0.9166666666666666
1070,-0.3076923076923077
1071,0.6
1072,0.9090909090909091
1073,-0.375
1074,0.08333333333333333
1075,-0.058823529411764705
1076,-0.38461538461538464
1077,0.07142857142857142
1078,0.4117647058823529
1079,0.13333333333333333
1080,0.25
1081,-0.16666666666666666
1082,0.0
1083,-0.08333333333333333
1084,0.16666666666666666
1085,0.08333333333333333
1086,0.05263157894736842
1087,0.07142857142857142
1088,0.46153846153846156
1089,-0.6
1090,-0.125
1091,-0.4666666666666667
1092,-0.25
1093,0.0
1094,0.16666666666666666
1095,0.5333333333333333
1096,0.125
1097,-0.15384615384615385
1098,0.25
1099,0.0
1100,0.5
1101,0.4444444444444444
1102,0.4444444444444444
1103,0.2
1104,-0.06666666666666667
1105,0.25
1106,0.14285714285714285
1107,-0.2
1108,1.1666666666666667
1109,0.06666666666666667
1110,1.4
1111,0.0
1112,-0.3125
1113,0.2
1114,0.2222222222222222
1115,-0.3125
1116,-0.14285714285714285
1117,0.25
1118,0.5
1119,-0.21428571428571427
1120,-0.18181818181818182
1121,0.6
1122,-0.6
1123,-0.0625
1124,0.875
1125,-0.2857142857142857
1126,0.631578947368421
1127,0.07692307692307693
1128,-0.13333333333333333
1129,-0.25
1130,-0.11764705882352941
1131,0.0
1132,-0.1875
1133,0.0
1134,0.5
1135,0.14285714285714285
1136,-0.058823529411764705
1137,0.09090909090909091
1138,0.3333333333333333
1139,0.5555555555555556
1140,-0.2
1141,0.4
1142,-0.6875
1143,0.0
1144,0.5
1145,-0.05263157894736842
1146,-0.18181818181818182
1147,-0.11764705882352941
1148,0.4444444444444444
1149,-0.13333333333333333
1150,0.375
1151,-0.29411764705882354
1152,-0.2
1153,0.07142857142857142
1154,-0.23076923076923078
1155,-0.17647058823529413
1156,-0.18181818181818182
1157,-0.2
1158,0.75
1159,0.6666666666666666
1160,-0.05555555555555555
1161,0.42857142857142855
1162,0.3076923076923077
1163,0.058823529411764705
1164,0.6666666666666666
1165,-0.09090909090909091
1166,0.375
1167,0.0
1168,-0.13333333333333333
1169,-0.45454545454545453
1170,-0.0625
1171,0.3
1172,0.25
1173,-0.23529411764705882
1174,0.3
1175,0.375
1176,0.5
1177,-0.1111111111111111
1178,-0.07692307692307693
1179,0.7857142857142857
1180,0.45
1181,0.13043478260869565
1182,-0.0625
1183,-0.35294117647058826
1184,0.125
1185,0.8
1186,0.4444444444444444
1187,-0.3333333333333333
1188,0.07692307692307693
1189,0.5714285714285714
1190,0.46153846153846156
1191,-0.5625
1192,0.2222222222222222
1193,0.19047619047619047
1194,0.11764705882352941
1195,0.2222222222222222
1196,0.5
1197,-0.7857142857142857
1198,0.47368421052631576
1199,0.3
1200,-0.26666666666666666
1201,-0.45454545454545453
1202,0.6666666666666666
1203,-0.4375
1204,-0.45454545454545453
1205,0.29411764705882354
1206,-0.06666666666666667
1207,0.0
1208,-0.47058823529411764
1209,0.18181818181818182
1210,0.1
1211,-0.09090909090909091
1212,0.45
1213,0.38461538461538464
1214,0.058823529411764705
1215,0.5833333333333334
1216,-0.4
1217,-0.10526315789473684
1218,-0.07142857142857142
1219,0.375
1220,-0.6923076923076923
1221,0.0
1222,-0.058823529411764705
1223,0.21052631578947367
1224,0.6153846153846154
1225,-0.038461538461538464
1226,0.75
1227,-0.36363636363636365
1228,-0.26666666666666666
1229,0.3333333333333333
1230,-0.6470588235294118
1231,0.75
1232,0.5
1233,0.0
1234,0.3888888888888889
1235,-0.17647058823529413
1236,0.375
1237,0.0
1238,0.0
1239,-0.125
1240,-0.1875
1241,0.7
1242,0.26666666666666666
1243,0.625
1244,1.2857142857142858
1245,0.25
1246,-0.07692307692307693
1247,0.15384615384615385
1248,0.4444444444444444
1249,0.14285714285714285
